txn_id,user_id,merchant_id,payment_method,amount,merchant_category,is_international,payer_bank,payee_bank,issuer_type,device_type,os_version_major,app_version_major,is_rooted_or_jailbroken,sim_operator,network_type,latency_ms,packet_loss_pct,signal_strength_dbm,avg_txn_amount_30d,txn_count_24h,failed_txn_count_1h,chargeback_flag_180d,account_age_days,daily_limit_remaining,available_balance_est,velocity_score,risk_score,geo_distance_km_from_usual,txn_hour,day_of_week,is_night_txn,merchant_failure_rate_1h,bank_failure_rate_1h,failure_reason
T1017413,86085,6225,CARD,549.19,EDTECH,0,KOTAK,PNB,PUBLIC,ANDROID,9,16,0,VI,5G,31,0.94,-79,223.31,3,1,0,5,52344.08,473.46,21.1,28.4,9.45,8,5,0,0.0842,0.0243,INSUFFICIENT_FUNDS
T1017414,73485,2458,WALLET,122.4,FUEL,0,AXIS,KOTAK,PUBLIC,IOS,14,7,0,JIO,4G,334,1.09,-79,141.92,4,1,0,5,51099.4,218.96,65.3,14.6,5.45,2,1,1,0.0482,0.1373,BANK_SERVER_DOWN
T1017415,83846,1353,UPI,237.45,RETAIL,0,ICICI,AXIS,PUBLIC,ANDROID,8,15,0,AIRTEL,WIFI,20,1.6,-76,99.58,0,0,0,898,58716.81,162.86,26.7,25.2,10.34,12,6,0,0.0745,0.0272,INSUFFICIENT_FUNDS
T1017416,17137,9529,UPI,91.2,EDTECH,0,KOTAK,PNB,PUBLIC,ANDROID,10,15,0,JIO,5G,114,2.29,-64,50.0,3,0,0,501,60000.0,153.45,35.0,17.9,6.13,19,4,0,0.0724,0.0299,MERCHANT_CONFIGURATION_ISSUE
T1017417,89231,5102,CARD,100.08,EDTECH,0,AXIS,YES,PUBLIC,ANDROID,8,13,0,AIRTEL,4G,168,0.11,-98,355.4,0,1,0,230,60000.0,1268.05,29.1,25.9,5.39,14,2,0,0.0286,0.0147,NETWORK_TIMEOUT
T1017418,20500,8599,UPI,244.21,FOOD,0,AXIS,AXIS,PUBLIC,IOS,15,7,0,VI,WIFI,61,1.32,-54,77.09,3,0,0,426,24514.21,123.08,31.9,11.3,2.4,16,4,0,0.016,0.0171,INSUFFICIENT_FUNDS
T1017419,77068,1436,UPI,221.08,EDTECH,0,KOTAK,BOB,PRIVATE,ANDROID,13,12,0,AIRTEL,4G,185,0.57,-87,371.04,8,1,0,135,28855.52,1229.61,56.1,38.9,9.82,21,6,0,0.0792,0.0058,BANK_SERVER_DOWN
T1017420,30858,2813,UPI,118.67,GROCERY,1,PNB,HDFC,PUBLIC,ANDROID,12,8,0,JIO,5G,137,1.25,-76,95.56,1,0,0,974,39239.55,91.07,26.2,5.9,7.65,21,5,0,0.0696,0.0166,INSUFFICIENT_FUNDS
T1017421,47771,6760,UPI,99.79,ECOM,0,PNB,AXIS,PRIVATE,WEB,0,11,0,VI,WIFI,122,0.93,-79,86.97,2,0,0,620,48359.58,44.71,19.9,21.8,1.82,16,6,0,0.0035,0.0281,INSUFFICIENT_FUNDS
T1017422,56994,7623,UPI,86.23,PHARMACY,0,IDFC,HDFC,PUBLIC,IOS,15,12,0,AIRTEL,4G,20,1.28,-72,113.3,3,1,0,865,60000.0,391.58,70.5,22.7,2.37,16,3,0,0.1234,0.0128,MERCHANT_CONFIGURATION_ISSUE
T1017423,86795,9360,UPI,53.34,ECOM,0,SBI,ICICI,PUBLIC,ANDROID,13,6,0,AIRTEL,WIFI,110,1.57,-84,156.9,4,0,0,99,34422.62,316.7,45.9,31.3,2.16,20,6,0,0.0345,0.0858,BANK_SERVER_DOWN
T1017424,63287,9709,CARD,106.87,FOOD,0,SBI,IDFC,PRIVATE,ANDROID,13,8,1,JIO,WIFI,209,0.47,-91,262.75,5,2,0,104,32797.14,601.83,38.3,25.0,4.35,23,3,1,0.0132,0.0355,PIN_OR_OTP_FAILED
T1017425,55753,1978,WALLET,87.78,GROCERY,0,KOTAK,KOTAK,PRIVATE,ANDROID,12,8,0,AIRTEL,4G,135,1.04,-98,119.81,4,0,0,5,30413.06,3.22,26.2,20.3,17.16,13,6,0,0.0371,0.0216,INSUFFICIENT_FUNDS
T1017426,27046,7848,UPI,280.75,GROCERY,0,AXIS,AXIS,PUBLIC,ANDROID,14,10,0,JIO,4G,193,0.91,-78,153.63,2,0,0,208,45066.22,212.38,20.3,21.2,4.45,16,2,0,0.0262,0.0411,INSUFFICIENT_FUNDS
T1017427,75857,9537,CARD,65.88,RETAIL,0,SBI,BOB,PRIVATE,ANDROID,11,11,0,AIRTEL,4G,154,2.77,-86,170.07,4,2,0,563,58967.49,323.61,43.6,28.6,3.03,0,4,1,0.051,0.0392,PIN_OR_OTP_FAILED
T1017428,53964,4410,CARD,258.5,GROCERY,0,KOTAK,ICICI,PUBLIC,IOS,15,10,0,AIRTEL,4G,207,1.77,-66,50.0,2,0,0,618,60000.0,179.23,16.6,16.3,8.95,9,4,0,0.0402,0.0206,INSUFFICIENT_FUNDS
T1017429,37042,1767,CARD,143.98,ECOM,0,BOB,AXIS,PUBLIC,ANDROID,13,7,0,AIRTEL,4G,83,0.73,-84,154.17,5,0,0,533,56658.39,219.23,42.8,7.7,8.01,16,4,0,0.0125,0.0948,BANK_SERVER_DOWN
T1017430,91005,9491,UPI,177.49,ECOM,0,KOTAK,KOTAK,PUBLIC,ANDROID,12,11,1,JIO,4G,92,1.12,-74,210.28,4,1,0,768,53226.79,485.28,35.5,27.5,3.91,16,1,0,0.0811,0.071,BANK_SERVER_DOWN
T1017431,87603,9634,UPI,86.88,EDTECH,0,ICICI,BOB,PRIVATE,ANDROID,14,14,0,JIO,4G,120,1.0,-81,127.96,3,1,0,184,60000.0,244.75,44.2,15.3,7.72,14,2,0,0.0118,0.0429,MERCHANT_CONFIGURATION_ISSUE
T1017432,31250,6518,UPI,417.82,RETAIL,0,SBI,YES,PRIVATE,ANDROID,10,7,0,AIRTEL,5G,220,0.5,-75,97.01,5,0,0,320,48428.64,161.92,43.9,9.8,6.57,20,6,0,0.0332,0.0344,INSUFFICIENT_FUNDS
T1017433,50864,9569,UPI,173.61,FOOD,0,AXIS,SBI,PRIVATE,ANDROID,8,17,0,AIRTEL,3G,201,1.76,-105,62.48,3,0,0,666,59887.95,102.68,46.0,0.0,3.07,21,5,0,0.0132,0.0501,INSUFFICIENT_FUNDS
T1017434,40467,3454,UPI,140.88,GROCERY,0,SBI,HDFC,PUBLIC,ANDROID,10,7,0,VI,4G,75,0.66,-68,50.0,3,0,0,680,28352.62,67.92,31.3,25.7,1.84,14,1,0,0.0737,0.0626,INSUFFICIENT_FUNDS
T1017435,89617,4039,UPI,388.35,BILLS,0,HDFC,YES,PRIVATE,ANDROID,11,15,0,AIRTEL,WIFI,67,1.64,-76,229.15,5,0,0,578,27977.88,530.18,46.7,24.6,11.07,20,0,0,0.0387,0.0632,BANK_SERVER_DOWN
T1017436,62357,7521,CARD,213.43,ECOM,0,BOB,YES,COOP,ANDROID,13,12,0,AIRTEL,4G,168,1.67,-76,63.65,3,1,0,5,54414.65,111.77,42.0,31.0,9.78,5,5,1,0.0835,0.0328,INSUFFICIENT_FUNDS
T1017437,49746,7840,UPI,103.94,ECOM,0,KOTAK,SBI,COOP,IOS,12,14,0,VI,4G,196,1.76,-85,483.28,2,0,0,893,50650.17,86.21,21.5,31.5,7.17,15,2,0,0.0256,0.0117,INSUFFICIENT_FUNDS
T1017438,20515,5613,UPI,304.43,ECOM,0,HDFC,HDFC,PRIVATE,ANDROID,10,12,0,JIO,4G,71,0.83,-91,255.86,1,1,0,95,57652.68,688.89,48.3,15.1,2.6,3,0,1,0.0516,0.0557,LIMIT_EXCEEDED
T1017439,90174,3052,UPI,155.13,RETAIL,0,ICICI,IDFC,NBFC,WEB,0,14,0,JIO,WIFI,54,0.95,-86,325.01,3,0,0,312,50591.74,377.35,38.0,19.7,6.32,20,3,0,0.0127,0.086,BANK_SERVER_DOWN
T1017440,51108,7942,UPI,28.06,FOOD,0,YES,YES,PUBLIC,ANDROID,8,6,0,VI,WIFI,109,2.91,-97,50.0,0,0,0,697,60000.0,134.61,13.6,15.1,2.03,11,2,0,0.0106,0.0704,BANK_SERVER_DOWN
T1017441,18336,4286,WALLET,262.23,BILLS,0,IDFC,HDFC,NBFC,ANDROID,11,11,0,AIRTEL,4G,86,0.35,-97,240.54,4,0,0,668,45364.2,387.39,71.2,35.1,13.17,14,0,0,0.0911,0.0107,LIMIT_EXCEEDED
T1017442,97197,7859,UPI,114.71,BILLS,0,SBI,ICICI,PUBLIC,IOS,16,6,0,JIO,4G,175,1.47,-73,123.93,3,1,0,5,13278.47,164.65,43.4,27.8,9.56,23,6,1,0.1397,0.0408,NETWORK_TIMEOUT
T1017443,26919,5693,CARD,77.21,ECOM,0,ICICI,BOB,PUBLIC,ANDROID,10,13,0,JIO,4G,160,0.36,-88,97.96,4,0,0,606,60000.0,255.17,4.4,10.0,5.4,12,1,0,0.0372,0.1479,BANK_SERVER_DOWN
T1017444,51814,8093,UPI,370.91,BILLS,0,IDFC,HDFC,PUBLIC,IOS,13,11,0,VI,3G,356,1.95,-90,202.91,1,1,0,1135,47636.04,309.22,22.1,20.1,4.11,2,4,1,0.0104,0.0156,INSUFFICIENT_FUNDS
T1017445,44286,4250,CARD,120.36,ECOM,0,PNB,ICICI,PUBLIC,WEB,0,13,0,JIO,4G,290,3.61,-96,134.98,6,2,0,622,39180.22,305.58,70.6,28.8,5.02,1,5,1,0.0453,0.0916,PIN_OR_OTP_FAILED
T1017446,26137,6487,UPI,143.7,TRAVEL,0,IDFC,IDFC,PRIVATE,ANDROID,11,17,0,JIO,WIFI,71,0.96,-74,166.21,2,0,0,192,47260.04,295.41,11.9,13.2,15.72,14,2,0,0.0106,0.0689,BANK_SERVER_DOWN
T1017447,60845,1176,WALLET,843.44,EDTECH,0,ICICI,PNB,PUBLIC,IOS,17,10,0,VI,4G,261,1.34,-87,116.22,9,1,0,1203,60000.0,137.71,60.2,39.0,10.63,20,1,0,0.0161,0.0018,INSUFFICIENT_FUNDS
T1017448,98433,2490,UPI,129.25,RETAIL,0,ICICI,ICICI,PUBLIC,ANDROID,14,11,0,JIO,4G,211,0.26,-80,157.6,3,2,0,990,48726.22,374.66,35.1,12.4,1.1,11,0,0,0.0192,0.1369,BANK_SERVER_DOWN
T1017449,70940,3806,UPI,650.01,GROCERY,0,HDFC,PNB,PUBLIC,ANDROID,11,17,0,AIRTEL,4G,142,1.69,-91,176.03,5,0,0,1668,40746.78,148.56,38.6,7.9,8.2,19,0,0,0.0855,0.0548,INSUFFICIENT_FUNDS
T1017450,12729,7407,UPI,40.92,ECOM,0,HDFC,YES,PUBLIC,ANDROID,9,13,0,VI,WIFI,25,1.38,-99,139.92,3,0,0,351,35276.84,418.84,31.2,0.0,2.25,21,3,0,0.085,0.0365,MERCHANT_CONFIGURATION_ISSUE
T1017451,90002,9058,CARD,154.65,PHARMACY,0,ICICI,SBI,PRIVATE,IOS,12,10,0,JIO,4G,208,0.7,-91,475.81,1,1,0,5,60000.0,678.47,63.5,30.7,1.51,4,4,1,0.12,0.0198,MERCHANT_CONFIGURATION_ISSUE
T1017452,89988,4857,UPI,114.01,BILLS,0,PNB,SBI,COOP,IOS,13,10,1,BSNL,WIFI,62,2.55,-85,194.21,0,1,0,519,32096.37,321.16,11.2,39.0,3.01,10,1,0,0.0694,0.0126,INSUFFICIENT_FUNDS
T1017453,15986,7199,UPI,51.18,RETAIL,0,YES,KOTAK,PUBLIC,ANDROID,11,9,0,AIRTEL,4G,190,0.94,-70,94.66,6,1,0,1219,60000.0,109.09,40.8,21.2,3.04,6,4,1,0.0993,0.0635,BANK_SERVER_DOWN
T1017454,35347,9792,UPI,249.2,RETAIL,0,SBI,IDFC,PUBLIC,ANDROID,9,15,0,JIO,4G,34,1.11,-72,532.31,5,0,0,1293,56657.47,1939.53,42.0,18.0,2.05,14,1,0,0.0254,0.1403,BANK_SERVER_DOWN
T1017455,74280,9480,UPI,158.82,EDTECH,0,SBI,AXIS,PUBLIC,ANDROID,13,11,0,VI,4G,20,0.61,-95,101.58,3,1,0,5,58723.04,184.88,13.2,8.3,2.82,16,6,0,0.0485,0.1111,BANK_SERVER_DOWN
T1017456,29147,5341,UPI,218.95,FOOD,0,PNB,YES,PRIVATE,ANDROID,12,16,0,JIO,4G,222,2.16,-77,72.54,3,1,0,777,35805.93,168.04,35.0,20.8,4.19,1,3,1,0.0273,0.0511,INSUFFICIENT_FUNDS
T1017457,26976,6436,UPI,428.16,GROCERY,0,ICICI,PNB,PRIVATE,ANDROID,9,12,0,JIO,4G,20,1.96,-88,223.83,2,0,0,1408,37992.67,463.49,43.3,18.9,3.78,10,4,0,0.0338,0.1157,BANK_SERVER_DOWN
T1017458,29362,1991,UPI,85.71,FOOD,0,PNB,IDFC,COOP,IOS,17,11,1,AIRTEL,4G,111,1.7,-95,50.0,2,2,0,5,31129.79,45.99,49.9,37.8,2.66,4,4,1,0.105,0.0458,INSUFFICIENT_FUNDS
T1017459,72681,3264,UPI,134.82,GROCERY,0,AXIS,BOB,PRIVATE,ANDROID,13,11,0,JIO,4G,161,0.77,-71,278.67,4,0,0,643,38843.87,533.75,21.2,19.6,0.97,20,6,0,0.1975,0.0437,MERCHANT_CONFIGURATION_ISSUE
T1017460,45027,9244,CARD,98.13,FOOD,0,HDFC,KOTAK,PRIVATE,ANDROID,14,10,0,BSNL,4G,188,0.18,-86,127.72,3,2,0,144,60000.0,211.62,54.8,11.7,1.59,11,0,0,0.0342,0.0196,PIN_OR_OTP_FAILED
T1017461,74806,5478,UPI,165.71,RETAIL,0,BOB,SBI,PRIVATE,ANDROID,9,9,0,VI,WIFI,135,0.71,-74,193.77,8,0,0,5,46403.09,565.02,30.1,14.7,6.4,8,6,0,0.0394,0.11,BANK_SERVER_DOWN
T1017462,96221,9808,CARD,32.9,BILLS,0,AXIS,HDFC,COOP,ANDROID,11,13,0,VI,4G,115,0.79,-69,190.16,6,0,0,847,29957.48,570.38,69.7,42.0,9.66,8,2,0,0.0064,0.2572,LIMIT_EXCEEDED
T1017463,48958,6478,CARD,216.59,BILLS,0,SBI,AXIS,PRIVATE,ANDROID,12,16,0,BSNL,4G,20,1.43,-98,259.54,4,0,0,762,60000.0,623.07,52.8,12.3,2.01,13,1,0,0.0072,0.0392,MERCHANT_CONFIGURATION_ISSUE
T1017464,37681,2174,UPI,313.14,BILLS,0,IDFC,HDFC,PRIVATE,ANDROID,13,10,0,JIO,5G,71,0.51,-74,294.39,6,1,0,218,11747.81,622.03,45.1,13.8,4.52,3,1,1,0.0733,0.047,MERCHANT_CONFIGURATION_ISSUE
T1017465,77946,4957,CARD,235.1,GROCERY,0,KOTAK,HDFC,COOP,ANDROID,13,13,0,JIO,4G,157,1.06,-79,260.64,2,2,0,464,51025.85,395.6,28.8,14.7,3.2,7,2,0,0.0118,0.0154,PIN_OR_OTP_FAILED
T1017466,79378,1385,CARD,55.88,BILLS,0,BOB,HDFC,PUBLIC,ANDROID,8,5,0,BSNL,WIFI,172,1.04,-89,446.9,2,0,0,5,30918.07,890.54,23.3,10.6,0.49,12,4,0,0.0253,0.0151,LIMIT_EXCEEDED
T1017467,57960,4909,UPI,62.54,FOOD,0,HDFC,PNB,PUBLIC,ANDROID,14,14,0,BSNL,4G,187,1.56,-90,218.01,6,0,0,629,39870.17,670.51,36.6,26.3,4.39,16,5,0,0.033,0.0987,NETWORK_TIMEOUT
T1017468,61679,9804,WALLET,46.77,FUEL,0,BOB,KOTAK,PRIVATE,ANDROID,12,16,0,JIO,WIFI,27,3.18,-82,123.93,0,1,0,986,33380.21,436.52,28.1,6.8,5.41,6,0,1,0.1099,0.0522,MERCHANT_CONFIGURATION_ISSUE
T1017469,18855,5057,UPI,241.68,PHARMACY,0,ICICI,IDFC,PRIVATE,ANDROID,10,15,0,AIRTEL,5G,113,0.92,-93,182.67,5,2,0,694,41362.6,334.04,47.5,34.2,2.97,21,2,0,0.0297,0.0632,SUSPECTED_FRAUD
T1017470,24038,1841,UPI,35.04,FOOD,0,SBI,SBI,PUBLIC,ANDROID,12,7,0,VI,4G,157,1.58,-95,63.0,6,0,0,852,46646.89,197.31,45.8,10.5,0.59,9,6,0,0.0673,0.0737,BANK_SERVER_DOWN
T1017471,19434,6750,UPI,482.14,ECOM,0,PNB,IDFC,PRIVATE,ANDROID,11,9,0,JIO,WIFI,147,0.91,-77,388.98,1,0,0,420,54661.74,71.88,12.1,8.2,9.63,19,3,0,0.0427,0.0644,INSUFFICIENT_FUNDS
T1017472,37002,1578,UPI,162.0,BILLS,0,AXIS,SBI,PUBLIC,ANDROID,10,12,0,VI,5G,45,0.11,-80,130.08,4,0,0,261,60000.0,0.0,57.8,35.1,1.05,10,6,0,0.0193,0.0189,INSUFFICIENT_FUNDS
T1017473,10890,7641,WALLET,174.76,FOOD,0,HDFC,SBI,NBFC,ANDROID,13,12,0,VI,WIFI,114,1.14,-83,93.76,3,0,0,923,43426.9,202.64,18.4,21.1,0.21,15,0,0,0.0832,0.1734,BANK_SERVER_DOWN
T1017474,12872,4684,UPI,205.5,ECOM,0,HDFC,IDFC,PUBLIC,ANDROID,8,14,0,VI,4G,152,0.53,-93,50.0,3,2,0,371,53754.46,99.48,29.9,17.1,6.05,5,1,1,0.1554,0.057,INSUFFICIENT_FUNDS
T1017475,47614,8833,UPI,282.12,GROCERY,0,HDFC,BOB,PUBLIC,ANDROID,10,8,0,JIO,WIFI,120,0.36,-59,195.25,2,1,0,1051,45601.04,457.06,45.7,23.1,3.2,0,0,1,0.0069,0.1564,BANK_SERVER_DOWN
T1017476,30301,8937,CARD,106.5,ECOM,1,IDFC,AXIS,PUBLIC,ANDROID,10,10,0,JIO,3G,336,1.27,-93,269.39,2,0,0,878,45044.54,402.42,30.1,34.1,4.84,17,6,0,0.0088,0.0181,NETWORK_TIMEOUT
T1017477,46732,6834,WALLET,183.61,GROCERY,0,SBI,KOTAK,NBFC,ANDROID,10,10,0,JIO,5G,103,0.94,-86,177.09,1,1,0,413,39748.18,350.33,38.6,4.0,1.34,19,6,0,0.0225,0.0517,BANK_SERVER_DOWN
T1017478,87929,6156,UPI,198.75,EDTECH,0,HDFC,IDFC,PRIVATE,ANDROID,14,13,0,AIRTEL,4G,120,0.16,-85,52.98,5,0,0,242,47314.85,77.46,44.3,22.7,5.47,10,2,0,0.0647,0.0047,INSUFFICIENT_FUNDS
T1017479,65710,9350,UPI,175.56,RETAIL,0,HDFC,PNB,PRIVATE,ANDROID,11,11,0,VI,4G,222,1.68,-77,156.3,2,0,0,47,9870.36,365.2,14.2,19.6,39.81,11,5,0,0.0134,0.09,BANK_SERVER_DOWN
T1017480,53790,2446,UPI,197.81,GROCERY,0,YES,AXIS,PUBLIC,ANDROID,12,9,0,JIO,4G,115,0.23,-70,50.0,5,1,1,11,53462.89,148.48,35.3,28.3,13.89,19,2,0,0.067,0.067,INSUFFICIENT_FUNDS
T1017481,51758,8512,UPI,141.27,EDTECH,0,ICICI,SBI,PRIVATE,ANDROID,8,9,0,JIO,WIFI,115,0.66,-83,92.46,1,1,0,772,42471.56,154.09,25.9,19.8,1.19,4,0,1,0.0704,0.0596,MERCHANT_CONFIGURATION_ISSUE
T1017482,69452,4559,UPI,34.81,ECOM,0,BOB,ICICI,PUBLIC,ANDROID,12,10,0,JIO,WIFI,78,0.81,-72,238.22,2,0,0,5,60000.0,518.14,29.8,7.1,3.75,10,3,0,0.0386,0.0318,SUSPECTED_FRAUD
T1017483,75685,4187,UPI,97.26,RETAIL,0,ICICI,KOTAK,PUBLIC,ANDROID,9,13,0,JIO,WIFI,100,1.26,-72,55.63,5,2,0,22,31465.89,214.41,49.8,27.9,0.99,5,6,1,0.028,0.0135,PIN_OR_OTP_FAILED
T1017484,21133,1901,CARD,548.81,GROCERY,0,ICICI,ICICI,PUBLIC,ANDROID,9,11,0,AIRTEL,WIFI,86,3.13,-95,303.68,1,1,0,631,42113.82,791.95,22.9,12.3,3.0,9,6,0,0.013,0.0256,INSUFFICIENT_FUNDS
T1017485,27834,3915,UPI,194.8,GROCERY,0,BOB,SBI,PRIVATE,WEB,0,11,0,VI,WIFI,66,0.25,-91,132.15,4,0,0,1301,47517.33,145.22,17.5,12.5,11.71,19,5,0,0.0198,0.0878,INSUFFICIENT_FUNDS
T1017486,95099,6746,UPI,177.46,FOOD,0,KOTAK,KOTAK,PRIVATE,ANDROID,13,10,0,VI,4G,140,1.71,-103,95.41,3,1,0,5,41744.12,238.19,65.4,33.2,2.54,5,4,1,0.0165,0.0973,BANK_SERVER_DOWN
T1017487,16173,5873,UPI,220.4,EDTECH,0,AXIS,IDFC,PRIVATE,ANDROID,8,8,0,BSNL,WIFI,137,0.64,-88,242.8,4,1,0,694,33618.4,651.35,56.2,25.0,1.81,23,6,1,0.131,0.0023,MERCHANT_CONFIGURATION_ISSUE
T1017488,43180,7062,CARD,162.07,GROCERY,0,HDFC,ICICI,PUBLIC,ANDROID,12,14,0,JIO,4G,117,0.44,-82,50.0,4,0,0,349,24931.51,91.66,59.5,25.8,3.71,11,6,0,0.0341,0.1005,INSUFFICIENT_FUNDS
T1017489,97111,6477,UPI,268.3,ECOM,0,KOTAK,YES,PRIVATE,ANDROID,14,8,0,AIRTEL,WIFI,93,0.81,-80,154.32,3,0,0,741,30289.75,399.83,17.1,8.8,5.37,16,0,0,0.1117,0.0215,BANK_SERVER_DOWN
T1017490,21321,6519,WALLET,429.01,ECOM,0,YES,SBI,PRIVATE,ANDROID,12,15,0,JIO,4G,109,1.71,-82,129.65,6,0,0,5,50187.79,37.9,24.7,11.6,3.94,19,2,0,0.0171,0.0241,INSUFFICIENT_FUNDS
T1017491,27275,9136,UPI,244.44,BILLS,0,BOB,HDFC,PUBLIC,IOS,15,9,0,JIO,WIFI,90,0.72,-80,734.5,0,1,1,417,41542.76,1341.1,3.1,48.4,1.05,17,5,0,0.0571,0.0028,SUSPECTED_FRAUD
T1017492,10809,1171,UPI,406.75,BILLS,0,SBI,AXIS,PUBLIC,ANDROID,14,10,0,AIRTEL,WIFI,83,3.39,-93,67.46,1,0,0,266,46151.66,158.9,22.9,14.6,2.39,13,4,0,0.0131,0.0246,INSUFFICIENT_FUNDS
T1017493,90683,9768,UPI,102.92,FOOD,0,PNB,ICICI,PRIVATE,ANDROID,11,17,0,JIO,4G,170,1.27,-73,272.1,5,0,0,790,37936.71,657.06,61.0,37.9,2.58,7,0,0,0.0716,0.0214,MERCHANT_CONFIGURATION_ISSUE
T1017494,34142,2163,CARD,288.83,FOOD,1,HDFC,SBI,PUBLIC,ANDROID,9,11,0,AIRTEL,4G,78,2.42,-91,126.37,4,0,0,1204,43133.31,217.91,66.7,30.1,1.61,12,2,0,0.0399,0.0555,INSUFFICIENT_FUNDS
T1017495,76517,8029,UPI,111.67,EDTECH,0,BOB,IDFC,PRIVATE,ANDROID,13,15,0,BSNL,4G,203,1.29,-69,136.41,2,0,0,876,52180.49,75.03,21.6,10.3,4.14,8,4,0,0.0671,0.0752,INSUFFICIENT_FUNDS
T1017496,84205,1718,UPI,159.3,GROCERY,0,PNB,BOB,PUBLIC,IOS,17,12,0,JIO,4G,237,0.93,-97,83.53,2,0,0,1321,55962.57,90.72,27.0,10.5,6.44,11,1,0,0.0974,0.0386,INSUFFICIENT_FUNDS
T1017497,72114,4718,CARD,157.53,BILLS,0,BOB,KOTAK,PUBLIC,ANDROID,12,14,0,JIO,5G,49,0.55,-85,226.59,5,1,0,1131,33273.03,583.76,47.5,17.2,5.43,1,3,1,0.0253,0.0735,BANK_SERVER_DOWN
T1017498,35309,1061,CARD,99.28,ECOM,0,HDFC,AXIS,PUBLIC,ANDROID,14,14,0,AIRTEL,4G,150,3.96,-95,136.07,2,1,0,392,56180.23,186.66,44.5,8.3,5.58,1,5,1,0.0023,0.0117,INVALID_VPA_OR_CARD
T1017499,87886,4691,UPI,337.69,GROCERY,0,BOB,BOB,PUBLIC,ANDROID,13,15,0,VI,3G,200,0.95,-96,87.59,1,1,0,5,27144.79,39.86,2.5,18.9,2.78,16,6,0,0.0934,0.0402,INSUFFICIENT_FUNDS
T1017500,90459,9963,WALLET,351.62,ECOM,0,HDFC,ICICI,PUBLIC,ANDROID,11,14,0,JIO,WIFI,112,0.74,-76,195.65,3,1,0,172,55625.13,521.08,31.4,6.0,1.73,4,1,1,0.002,0.1109,BANK_SERVER_DOWN
T1017501,81694,6399,UPI,1321.16,RETAIL,0,SBI,AXIS,PRIVATE,ANDROID,13,8,0,JIO,WIFI,103,1.62,-91,398.49,2,1,0,5,48914.02,607.83,12.5,9.3,14.82,4,3,1,0.0316,0.1715,BANK_SERVER_DOWN
T1017502,89447,6186,UPI,148.1,GROCERY,0,IDFC,YES,PUBLIC,ANDROID,10,10,0,AIRTEL,4G,284,5.77,-111,305.44,3,1,0,739,60000.0,920.6,40.9,20.4,3.19,11,0,0,0.0074,0.0028,NETWORK_TIMEOUT
T1017503,12409,4159,UPI,305.6,FOOD,0,HDFC,AXIS,NBFC,ANDROID,13,15,0,JIO,WIFI,42,4.06,-95,182.49,3,1,0,259,45590.96,1.51,38.9,17.3,3.22,23,0,1,0.0999,0.0554,INSUFFICIENT_FUNDS
T1017504,24152,3559,WALLET,312.57,ECOM,0,IDFC,AXIS,COOP,WEB,0,18,0,VI,4G,111,1.32,-88,64.65,5,2,0,353,54674.8,206.12,57.2,29.0,5.19,4,6,1,0.0295,0.0197,INSUFFICIENT_FUNDS
T1017505,78996,6570,UPI,272.11,ECOM,0,SBI,KOTAK,PUBLIC,ANDROID,9,10,0,VI,5G,186,1.16,-96,278.02,3,2,0,1548,55047.5,568.69,42.3,8.0,1.37,1,0,1,0.0047,0.073,BANK_SERVER_DOWN
T1017506,81067,5718,WALLET,66.34,RETAIL,0,SBI,KOTAK,PRIVATE,ANDROID,10,15,0,JIO,4G,163,1.49,-87,196.8,4,1,0,1150,25663.54,280.78,45.3,33.6,2.08,9,0,0,0.0375,0.1725,BANK_SERVER_DOWN
T1017507,36260,8024,UPI,130.71,TRAVEL,0,KOTAK,IDFC,PUBLIC,IOS,16,8,0,JIO,4G,137,2.79,-85,138.25,2,1,0,5,27718.35,415.53,36.2,17.8,10.99,0,1,1,0.0526,0.0258,NETWORK_TIMEOUT
T1017508,23661,7153,UPI,86.95,FOOD,0,SBI,KOTAK,PUBLIC,ANDROID,9,13,0,AIRTEL,5G,143,0.45,-80,84.28,6,1,0,822,36255.72,105.0,60.7,33.4,15.46,3,4,1,0.0125,0.0888,BANK_SERVER_DOWN
T1017509,72695,4714,UPI,252.15,BILLS,0,SBI,KOTAK,PUBLIC,ANDROID,11,11,0,AIRTEL,4G,221,0.25,-95,50.0,0,0,1,5,34881.92,12.63,18.3,38.3,17.88,9,6,0,0.0613,0.0494,INSUFFICIENT_FUNDS
T1017510,32277,1056,UPI,100.62,RETAIL,0,IDFC,ICICI,PUBLIC,ANDROID,9,11,0,JIO,4G,236,0.9,-87,88.49,3,0,0,588,56959.35,161.75,26.0,11.2,19.49,18,3,0,0.0229,0.1299,BANK_SERVER_DOWN
T1017511,74954,4703,UPI,196.36,TRAVEL,0,ICICI,SBI,PRIVATE,ANDROID,9,16,0,JIO,4G,20,0.33,-99,123.44,3,0,0,982,51699.72,361.09,29.5,20.5,14.38,16,0,0,0.0361,0.0862,BANK_SERVER_DOWN
T1017512,73110,2553,WALLET,142.77,RETAIL,0,ICICI,AXIS,PUBLIC,ANDROID,14,15,0,JIO,WIFI,21,1.69,-77,78.78,4,1,0,438,45135.89,55.03,41.2,23.6,2.22,4,5,1,0.0996,0.0365,INSUFFICIENT_FUNDS
